recv_wall_ns,send_wall_ns,delay_ms,sim_s,seq,veh,edge,x,y,speed,bytes
1761732232922756000,1761732232921093000,1.663,95.000,756,veh20,:11530007733_1,1193.980,981.060,15.790,1063
1761732232922756000,1761732232921326000,1.430,95.000,757,veh23,-215210735#0,2821.000,1000.020,11.170,1063
1761732232922756000,1761732232921564000,1.192,95.000,758,veh25,205594984#0,2981.280,1270.660,2.320,1063
1761732232922756000,1761732232921820000,0.936,95.000,759,veh3,433544171-AddedOffRampEdge,1798.670,1245.800,27.180,1063
1761732232922756000,1761732232922102000,0.654,95.000,760,veh5,-1212211127,1488.910,1115.550,21.410,1063
1761732232922756000,1761732232922440000,0.316,95.000,761,veh6,750322898#6,2658.920,1238.650,28.160,1063
1761732232922756000,1761732232922691000,0.065,95.000,762,veh7,:1318414078_1,1584.020,1382.210,6.870,1063
1761732232942936000,1761732232939414000,3.522,96.000,763,veh1,:4322167194_0,1951.780,1296.120,8.240,1044
1761732232942936000,1761732232939720000,3.216,96.000,764,veh10,:2246072663_2,1131.980,1219.340,22.960,1044
1761732232942936000,1761732232940016000,2.920,96.000,765,veh11,823695811#7,2392.070,1237.370,24.110,1044
1761732232942936000,1761732232940249000,2.687,96.000,766,veh14,823695811#3,2822.290,1216.810,17.400,1044
1761732232942936000,1761732232940474000,2.462,96.000,767,veh15,:2246173338_0,2747.510,876.730,11.710,1044
1761732232942936000,1761732232940709000,2.227,96.000,768,veh17,-393925231#0,2599.450,796.840,14.810,1044
1761732232942936000,1761732232940934000,2.002,96.000,769,veh18,117034693#0,323.240,1268.320,22.760,1044
1761732232942936000,1761732232941158000,1.778,96.000,770,veh2,-205615527#1,1129.430,1215.560,20.560,1044
1761732232942936000,1761732232941382000,1.554,96.000,771,veh20,1212211114#3,1176.680,986.350,18.100,1044
1761732232942936000,1761732232941706000,1.230,96.000,772,veh23,-215210735#0,2814.920,1003.860,7.190,1044
1761732232942936000,1761732232941933000,1.003,96.000,773,veh25,205594984#0,2986.020,1270.170,4.770,1044
1761732232942936000,1761732232942177000,0.759,96.000,774,veh3,215189940#1,1772.990,1235.350,27.940,1044
1761732232942936000,1761732232942407000,0.529,96.000,775,veh5,1212211125,1480.960,1100.650,16.910,1044
1761732232942936000,1761732232942629000,0.307,96.000,776,veh6,750322898#6,2687.420,1236.330,28.590,1044
1761732232942936000,1761732232942855000,0.081,96.000,777,veh7,117032949#7,1584.960,1389.700,7.860,1044
1761732232963844000,1761732232960181000,3.663,97.000,778,veh1,:1318409215_1,1944.410,1289.900,9.670,1051
1761732232963844000,1761732232960484000,3.360,97.000,779,veh10,205615527#1,1136.170,1197.640,22.110,1051
1761732232963844000,1761732232960834000,3.010,97.000,780,veh11,:12254690630_1,2369.060,1243.820,23.910,1051
1761732232963844000,1761732232961095000,2.749,97.000,781,veh14,823695811#3,2803.300,1216.850,18.990,1051
1761732232963844000,1761732232961337000,2.507,97.000,782,veh15,:2246173338_0,2737.210,880.090,10.840,1051
1761732232963844000,1761732232961574000,2.270,97.000,783,veh17,-393925231#0,2591.340,809.140,14.730,1051
1761732232963844000,1761732232961792000,2.052,97.000,784,veh18,117034693#0,334.250,1285.580,20.470,1051
1761732232963844000,1761732232962020000,1.824,97.000,785,veh2,-205615527#0,1125.880,1235.400,20.150,1051
1761732232963844000,1761732232962236000,1.608,97.000,786,veh20,1212211114#3,1157.570,992.250,20.020,1051
1761732232963844000,1761732232962457000,1.387,97.000,787,veh23,:2246072613_1,2811.300,1006.650,4.570,1051
1761732232963844000,1761732232962678000,1.166,97.000,788,veh25,:2155676148_7,2992.730,1269.480,6.740,1051
1761732232963844000,1761732232962908000,0.936,97.000,789,veh3,215189940#1,1756.620,1214.020,27.710,1051
1761732232963844000,1761732232963162000,0.682,97.000,790,veh5,1212211125,1478.040,1088.690,12.410,1051
1761732232963844000,1761732232963440000,0.404,97.000,791,veh6,750322898#6,2715.690,1232.480,28.550,1051
1761732232963844000,1761732232963755000,0.089,97.000,792,veh7,:1318414075_1,1583.790,1399.740,10.220,1051
1761732232984328000,1761732232980920000,3.408,98.000,793,veh1,117032470#4,1933.880,1286.660,11.200,1043
1761732232984328000,1761732232981138000,3.190,98.000,794,veh10,205615527#1,1135.530,1175.640,22.040,1043
1761732232984328000,1761732232981338000,2.990,98.000,795,veh11,823695811#8,2345.770,1250.240,24.170,1043
1761732232984328000,1761732232981612000,2.716,98.000,796,veh14,823695811#3,2782.710,1217.110,20.600,1043
1761732232984328000,1761732232981815000,2.513,98.000,797,veh15,215198324#1,2726.870,882.850,10.700,1043
1761732232984328000,1761732232982021000,2.307,98.000,798,veh17,-393925231#0,2583.230,821.450,14.740,1043
1761732232984328000,1761732232982271000,2.057,98.000,799,veh18,117034693#0,343.060,1299.400,16.400,1043
1761732232984328000,1761732232982497000,1.831,98.000,800,veh2,-205615527#0,1121.540,1254.980,20.070,1043
1761732232984328000,1761732232982708000,1.620,98.000,801,veh20,1212211114#3,1136.410,998.790,22.170,1043
1761732232984328000,1761732232982936000,1.392,98.000,802,veh23,:2246072613_9,2809.170,1012.350,6.300,1043
1761732232984328000,1761732232983199000,1.129,98.000,803,veh25,:2155676148_7,3001.060,1268.630,8.370,1043
1761732232984328000,1761732232983468000,0.860,98.000,804,veh3,215189940#1,1745.430,1188.880,27.530,1043
1761732232984328000,1761732232983729000,0.599,98.000,805,veh5,1115154872,1480.480,1078.270,10.890,1043
1761732232984328000,1761732232983989000,0.339,98.000,806,veh6,750322898#6,2743.020,1230.230,27.460,1043
1761732232984328000,1761732232984245000,0.083,98.000,807,veh7,117032949#8,1587.120,1410.930,11.880,1043
1761732233005800000,1761732233002496000,3.304,99.000,808,veh1,117032470#4,1920.810,1288.170,13.370,1043
1761732233005800000,1761732233002765000,3.035,99.000,809,veh10,205615527#1,1134.490,1152.830,22.840,1043
1761732233005800000,1761732233002996000,2.804,99.000,810,veh11,823695811#9,2322.060,1255.540,24.340,1043
1761732233005800000,1761732233003204000,2.596,99.000,811,veh14,823695811#3,2759.960,1217.400,22.750,1043
1761732233005800000,1761732233003417000,2.383,99.000,812,veh15,215198324#1,2716.540,885.610,10.690,1043
1761732233005800000,1761732233003600000,2.200,99.000,813,veh17,-393925231#0,2575.010,833.920,14.930,1043
1761732233005800000,1761732233003799000,2.001,99.000,814,veh18,117034693#0,349.460,1309.430,11.900,1043
1761732233005800000,1761732233004032000,1.768,99.000,815,veh2,:2246017020_7,1121.620,1275.410,20.450,1043
1761732233005800000,1761732233004274000,1.526,99.000,816,veh20,1212211114#3,1118.910,1004.740,18.500,1043
1761732233005800000,1761732233004478000,1.322,99.000,817,veh23,-215198331#5,2811.720,1020.070,8.200,1043
1761732233005800000,1761732233004689000,1.111,99.000,818,veh25,205594984#1,3010.740,1267.640,9.740,1043
1761732233005800000,1761732233004891000,0.909,99.000,819,veh3,215189940#1,1740.950,1162.050,27.210,1043
1761732233005800000,1761732233005105000,0.695,99.000,820,veh5,1115154872,1483.810,1065.620,13.290,1043
1761732233005800000,1761732233005307000,0.493,99.000,821,veh6,750322898#6,2771.210,1230.340,28.220,1043
1761732233005800000,1761732233005722000,0.078,99.000,822,veh7,:1318414077_1,1591.800,1418.500,8.910,1043
1761732233026077000,1761732233022539000,3.538,100.000,823,veh1,117032470#4,1908.510,1297.650,15.840,1061
1761732233026077000,1761732233022768000,3.309,100.000,824,veh10,205615527#1,1133.310,1130.860,22.010,1061
1761732233026077000,1761732233023085000,2.992,100.000,825,veh11,823695811#10,2298.890,1258.800,23.410,1061
1761732233026077000,1761732233023570000,2.507,100.000,826,veh14,823695811#3,2734.730,1218.510,25.270,1061
1761732233026077000,1761732233023793000,2.284,100.000,827,veh15,215198324#1,2705.860,888.460,11.050,1061
1761732233026077000,1761732233024014000,2.063,100.000,828,veh17,-393925231#0,2565.540,844.240,14.040,1061
1761732233026077000,1761732233024262000,1.815,100.000,829,veh18,117034693#0,353.440,1315.670,7.400,1061
1761732233026077000,1761732233024530000,1.547,100.000,830,veh2,-1134175995,1122.690,1294.960,19.580,1061
1761732233026077000,1761732233024728000,1.349,100.000,831,veh20,1212211114#3,1105.430,1009.410,14.280,1061
1761732233026077000,1761732233024926000,1.151,100.000,832,veh23,-215198331#5,2815.160,1028.040,8.680,1061
1761732233026077000,1761732233025119000,0.958,100.000,833,veh25,:2155676151_7,3021.460,1266.560,10.770,1061
1761732233026077000,1761732233025396000,0.681,100.000,834,veh3,215189940#1,1736.340,1135.190,27.250,1061
1761732233026077000,1761732233025614000,0.463,100.000,835,veh5,1115154872,1482.360,1051.050,14.650,1061
1761732233026077000,1761732233025820000,0.257,100.000,836,veh6,:1318407384_3,2798.970,1231.190,27.770,1061
1761732233026077000,1761732233026017000,0.060,100.000,837,veh7,:1318414077_1,1599.390,1423.150,9.050,1061
1761732233047198000,1761732233043601000,3.597,101.000,838,veh1,163910840#0,1898.000,1311.440,17.340,1065
1761732233047198000,1761732233043911000,3.287,101.000,839,veh10,205615527#1,1129.540,1107.960,23.210,1065
1761732233047198000,1761732233044202000,2.996,101.000,840,veh11,823695811#10,2274.750,1261.530,24.290,1065
1761732233047198000,1761732233044453000,2.745,101.000,841,veh14,:7690525275_1,2708.990,1220.770,25.850,1065
1761732233047198000,1761732233044669000,2.529,101.000,842,veh15,:2246173340_0,2694.820,891.400,11.420,1065
1761732233047198000,1761732233044966000,2.232,101.000,843,veh17,-393925231#0,2555.750,854.370,14.090,1065
1761732233047198000,1761732233045199000,1.999,101.000,844,veh18,117034693#0,354.990,1318.110,2.900,1065
1761732233047198000,1761732233045416000,1.782,101.000,845,veh2,:2246017050_7,1123.330,1315.370,20.440,1065
1761732233047198000,1761732233045632000,1.566,101.000,846,veh20,1212211114#3,1095.070,1013.000,10.970,1065
1761732233047198000,1761732233045847000,1.351,101.000,847,veh23,-215198331#5,2817.150,1031.900,4.350,1065
1761732233047198000,1761732233046097000,1.101,101.000,848,veh25,:2155676151_7,3028.010,1265.890,6.590,1065
1761732233047198000,1761732233046382000,0.816,101.000,849,veh3,215189940#1,1732.000,1108.450,27.100,1065
1761732233047198000,1761732233046645000,0.553,101.000,850,veh5,1115154872,1480.780,1035.090,16.040,1065
1761732233047198000,1761732233046867000,0.331,101.000,851,veh6,750322898#7,2826.370,1230.810,27.410,1065
1761732233047198000,1761732233047095000,0.103,101.000,852,veh7,:1318414087_2,1609.210,1425.240,10.100,1065
1761732233068693000,1761732233064787000,3.906,102.000,853,veh1,163910840#0,1881.180,1321.310,19.770,1153
1761732233068693000,1761732233065056000,3.637,102.000,854,veh10,205615527#1,1125.820,1086.230,22.050,1153
1761732233068693000,1761732233065333000,3.360,102.000,855,veh11,823695811#10,2250.420,1264.390,24.500,1153
1761732233068693000,1761732233065592000,3.101,102.000,856,veh14,823695811#4,2683.990,1223.210,25.110,1153
1761732233068693000,1761732233065864000,2.829,102.000,857,veh15,215198324#2,2684.470,894.150,10.720,1153
1761732233068693000,1761732233066191000,2.502,102.000,858,veh17,-393925231#0,2546.210,864.430,13.890,1153
1761732233068693000,1761732233066408000,2.285,102.000,859,veh18,117034693#0,355.010,1318.130,0.020,1153
1761732233068693000,1761732233066619000,2.074,102.000,860,veh2,-1112792867#5,1121.360,1335.890,20.610,1153
1761732233068693000,1761732233066865000,1.828,102.000,861,veh20,:cluster_11230869801_1318436713_3,1089.450,1016.050,6.470,1153
1761732233068693000,1761732233067116000,1.577,102.000,862,veh23,:3969752764_13,2820.530,1037.980,6.950,1153
1761732233068693000,1761732233067365000,1.328,102.000,863,veh25,:2155676150_4,3035.600,1264.020,7.930,1153
1761732233068693000,1761732233067614000,1.079,102.000,864,veh27,824602327#0,3157.380,515.770,25.750,1153
1761732233068693000,1761732233067873000,0.820,102.000,865,veh3,215189940#1,1728.610,1080.630,28.030,1153
1761732233068693000,1761732233068119000,0.574,102.000,866,veh5,1115154872,1478.950,1016.720,18.460,1153
1761732233068693000,1761732233068360000,0.333,102.000,867,veh6,750322898#7,2854.700,1230.240,28.340,1153
1761732233068693000,1761732233068609000,0.084,102.000,868,veh7,:1318414087_2,1620.430,1424.790,11.270,1153
1761732233089841000,1761732233085958000,3.883,103.000,869,veh1,163910840#0,1860.950,1327.150,21.080,1156
1761732233089841000,1761732233086263000,3.578,103.000,870,veh10,205615527#1,1119.560,1065.820,21.570,1156
1761732233089841000,1761732233086508000,3.333,103.000,871,veh11,823695811#10,2226.280,1266.000,24.200,1156
1761732233089841000,1761732233086771000,3.070,103.000,872,veh14,:7690525276_3,2658.540,1223.900,25.480,1156
1761732233089841000,1761732233087034000,2.807,103.000,873,veh15,215198324#2,2674.100,897.450,10.890,1156
1761732233089841000,1761732233087295000,2.546,103.000,874,veh17,-393925231#0,2542.080,878.140,14.360,1156
1761732233089841000,1761732233087512000,2.329,103.000,875,veh18,117034693#0,355.010,1318.130,0.010,1156
1761732233089841000,1761732233087731000,2.110,103.000,876,veh2,:11510277767_1,1119.350,1355.750,19.960,1156
1761732233089841000,1761732233087994000,1.847,103.000,877,veh20,:cluster_11230869801_1318436713_17,1088.740,1023.660,8.210,1156
1761732233089841000,1761732233088258000,1.583,103.000,878,veh23,:3969752764_13,2825.630,1046.010,9.520,1156
1761732233089841000,1761732233088525000,1.316,103.000,879,veh25,:2155676150_4,3038.730,1258.480,6.720,1156
1761732233089841000,1761732233088806000,1.035,103.000,880,veh27,824602327#0,3138.150,532.190,25.290,1156
1761732233089841000,1761732233089024000,0.817,103.000,881,veh3,215189940#2,1725.590,1053.160,27.640,1156
1761732233089841000,1761732233089249000,0.592,103.000,882,veh5,1115154872,1476.910,996.130,20.690,1156
1761732233089841000,1761732233089483000,0.358,103.000,883,veh6,:1318407375_3,2882.040,1229.510,27.350,1156
1761732233089841000,1761732233089746000,0.095,103.000,884,veh7,117032949#1,1630.310,1419.320,11.420,1156
1761732233110807000,1761732233106644000,4.163,104.000,885,veh1,163910840#0,1838.950,1333.000,22.770,1130
1761732233110807000,1761732233106937000,3.870,104.000,886,veh10,205615527#1,1110.820,1050.620,17.560,1130
1761732233110807000,1761732233107233000,3.574,104.000,887,veh11,823695811#11,2202.040,1266.140,24.250,1130
1761732233110807000,1761732233107537000,3.270,104.000,888,veh14,823695811#5,2632.740,1223.610,25.800,1130
1761732233110807000,1761732233107938000,2.869,104.000,889,veh15,215198324#2,2663.210,901.210,11.520,1130
1761732233110807000,1761732233108276000,2.531,104.000,890,veh17,-393925231#0,2539.980,892.690,14.690,1130
1761732233110807000,1761732233108568000,2.239,104.000,891,veh18,117034693#0,355.010,1318.140,0.000,1130
1761732233110807000,1761732233108803000,2.004,104.000,892,veh2,:2246017063_0,1117.200,1376.340,20.710,1130
1761732233110807000,1761732233109020000,1.787,104.000,893,veh20,-205615527#1,1092.990,1030.650,8.190,1130
1761732233110807000,1761732233109237000,1.570,104.000,894,veh23,-215198331#4,2831.890,1055.770,11.600,1130
1761732233110807000,1761732233109484000,1.323,104.000,895,veh25,215210648#1,3038.400,1251.840,6.670,1130
1761732233110807000,1761732233109734000,1.073,104.000,896,veh27,824602327#0,3119.480,548.130,24.550,1130
1761732233110807000,1761732233109984000,0.823,104.000,897,veh3,215189940#2,1723.410,1029.900,23.360,1130
1761732233110807000,1761732233110257000,0.550,104.000,898,veh5,1110915752#1,1474.690,973.210,23.030,1130
1761732233110807000,1761732233110523000,0.284,104.000,899,veh6,750322898#8,2909.950,1228.220,27.940,1130
1761732233110807000,1761732233110742000,0.065,104.000,900,veh7,:1318414089_1,1637.830,1409.640,12.430,1130
1761732233131026000,1761732233126784000,4.242,105.000,901,veh1,163910840#0,1815.460,1339.250,24.310,1206
1761732233131026000,1761732233127072000,3.954,105.000,902,veh10,205615527#1,1103.110,1039.560,13.480,1206
1761732233131026000,1761732233127348000,3.678,105.000,903,veh11,823695811#11,2177.600,1264.810,24.480,1206
1761732233131026000,1761732233127651000,3.375,105.000,904,veh14,:7690525277_1,2607.900,1220.690,25.020,1206
1761732233131026000,1761732233127943000,3.083,105.000,905,veh15,215198324#2,2652.220,905.000,11.620,1206
1761732233131026000,1761732233128226000,2.800,105.000,906,veh17,-393925231#0,2537.850,907.480,14.950,1206
1761732233131026000,1761732233128473000,2.553,105.000,907,veh18,117034693#0,355.010,1318.140,0.000,1206
1761732233131026000,1761732233128714000,2.312,105.000,908,veh2,-1112792867#3,1112.820,1395.760,19.920,1206
1761732233131026000,1761732233128959000,2.067,105.000,909,veh20,-205615527#1,1098.890,1039.110,10.310,1206
1761732233131026000,1761732233129206000,1.820,105.000,910,veh23,:7691578537_13,2839.110,1067.860,14.090,1206
1761732233131026000,1761732233129440000,1.586,105.000,911,veh25,215210648#1,3037.550,1243.710,8.170,1206
1761732233131026000,1761732233129708000,1.318,105.000,912,veh27,:10740538980_1,3100.600,564.030,24.680,1206
1761732233131026000,1761732233129945000,1.081,105.000,913,veh28,117032948#6,1603.240,969.520,0.000,1206
1761732233131026000,1761732233130198000,0.828,105.000,914,veh3,215189940#2,1720.150,1011.220,18.980,1206
1761732233131026000,1761732233130460000,0.566,105.000,915,veh5,1110915752#1,1472.580,950.760,22.540,1206
1761732233131026000,1761732233130722000,0.304,105.000,916,veh6,750322898#8,2938.010,1227.690,28.060,1206
1761732233131026000,1761732233130962000,0.064,105.000,917,veh7,:1318414085_0,1640.350,1402.140,7.930,1206
1761732233153342000,1761732233148589000,4.753,106.000,918,veh1,163910840#0,1790.290,1345.950,26.050,1217
1761732233153342000,1761732233148865000,4.477,106.000,919,veh10,205615527#1,1097.520,1031.540,9.780,1217
1761732233153342000,1761732233149151000,4.191,106.000,920,veh11,823695811#11,2153.960,1262.780,23.720,1217
